2020-03-19 19:22:51 | ERROR | MainProcess | test_thread | [rest_client._http_request] DELETE http://172.23.121.66:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-19 21:57:47 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584675795839, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T20:43:15.839Z'}
2020-03-19 21:57:47 | ERROR | MainProcess | Cluster_Thread | [rest_client.add_node] add_node error : b'["Unexpected server error, request logged."]'
2020-03-19 22:02:29 | ERROR | MainProcess | test_thread | [rest_client._http_request] GET http://172.23.121.66:8091/pools/default body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"unknown pool"' auth: Administrator:password
2020-03-19 22:02:30 | ERROR | MainProcess | test_thread | [rest_client._http_request] GET http://172.23.121.66:8091/pools/default body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"unknown pool"' auth: Administrator:password
2020-03-19 22:02:31 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] GET http://172.23.121.66:8091/pools/default body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"unknown pool"' auth: Administrator:password
2020-03-19 22:02:33 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] POST http://172.23.121.66:8091/settings/indexes body: storageMode=forestdb headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 400 reason: unknown b'{"errors":{"storageMode":"The value must be one of the following: [plasma,memory_optimized]"}}' auth: Administrator:password
2020-03-19 22:02:36 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] POST http://172.23.121.66:8091/controller/addNode body: hostname=http%3A%2F%2F172.23.121.67%3A8091&user=Administrator&password=password&services=kv%2Cfts%2Cn1ql headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 500 reason: unknown b'["Unexpected server error, request logged."]' auth: Administrator:password
2020-03-19 22:02:36 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] socket error while connecting to http://172.23.121.66:8091/logs error [Errno 61] Connection refused 
2020-03-19 22:02:39 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584680558399, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:02:38.399Z'}
2020-03-19 22:02:39 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584680558398, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:02:38.398Z'}
2020-03-19 22:02:39 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584680558383, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.66\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:02:38.383Z'}
2020-03-19 22:02:39 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 2, 'module': 'ns_cookie_manager', 'tstamp': 1584680558366, 'shortText': 'cookie update', 'text': 'Node \'ns_1@172.23.121.66\' synchronized otp cookie {sanitized,\n                                                   <<"s/io+Aet56wpq84nhJduFiiho/dxAUJtmtI7TJI8WSo=">>} from cluster', 'serverTime': '2020-03-19T22:02:38.366Z'}
2020-03-19 22:02:39 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584680557119, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:02:37.119Z'}
2020-03-19 22:02:39 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584680557117, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:02:37.117Z'}
2020-03-19 22:02:39 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584680557095, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.66\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:02:37.095Z'}
2020-03-19 22:02:39 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'ns_cluster', 'tstamp': 1584680555181, 'shortText': 'message', 'text': 'Change of address to "172.23.121.66" is requested.', 'serverTime': '2020-03-19T22:02:35.181Z'}
2020-03-19 22:02:39 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'memcached_config_mgr', 'tstamp': 1584680416543, 'shortText': 'message', 'text': 'Hot-reloaded memcached.json for config change of the following keys: [<<"client_cert_auth">>,\n                                                                      <<"datatype_snappy">>,\n                                                                      <<"scramsha_fallback_salt">>]', 'serverTime': '2020-03-19T22:00:16.543Z'}
2020-03-19 22:02:39 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584680416542, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:00:16.542Z'}
2020-03-19 22:02:39 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584680558399, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:02:38.399Z'}
2020-03-19 22:02:39 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584680558398, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:02:38.398Z'}
2020-03-19 22:02:39 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584680558383, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.66\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:02:38.383Z'}
2020-03-19 22:02:39 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 2, 'module': 'ns_cookie_manager', 'tstamp': 1584680558366, 'shortText': 'cookie update', 'text': 'Node \'ns_1@172.23.121.66\' synchronized otp cookie {sanitized,\n                                                   <<"s/io+Aet56wpq84nhJduFiiho/dxAUJtmtI7TJI8WSo=">>} from cluster', 'serverTime': '2020-03-19T22:02:38.366Z'}
2020-03-19 22:02:39 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584680557119, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:02:37.119Z'}
2020-03-19 22:02:39 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584680557117, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:02:37.117Z'}
2020-03-19 22:02:39 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584680557095, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.66\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:02:37.095Z'}
2020-03-19 22:02:39 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'ns_cluster', 'tstamp': 1584680555181, 'shortText': 'message', 'text': 'Change of address to "172.23.121.66" is requested.', 'serverTime': '2020-03-19T22:02:35.181Z'}
2020-03-19 22:02:39 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'memcached_config_mgr', 'tstamp': 1584680416543, 'shortText': 'message', 'text': 'Hot-reloaded memcached.json for config change of the following keys: [<<"client_cert_auth">>,\n                                                                      <<"datatype_snappy">>,\n                                                                      <<"scramsha_fallback_salt">>]', 'serverTime': '2020-03-19T22:00:16.543Z'}
2020-03-19 22:02:39 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584680416542, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:00:16.542Z'}
2020-03-19 22:02:39 | ERROR | MainProcess | Cluster_Thread | [rest_client.add_node] add_node error : b'["Unexpected server error, request logged."]'
2020-03-19 22:12:30 | ERROR | MainProcess | test_thread | [rest_client._http_request] DELETE http://172.23.121.66:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-19 22:12:34 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] POST http://172.23.121.66:8091/settings/indexes body: storageMode=forestdb headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 400 reason: unknown b'{"errors":{"storageMode":"The value must be one of the following: [plasma,memory_optimized]"}}' auth: Administrator:password
2020-03-19 22:12:36 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] POST http://172.23.121.66:8091/controller/addNode body: hostname=http%3A%2F%2F172.23.121.65%3A8091&user=Administrator&password=password&services=kv%2Cfts%2Cn1ql headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 400 reason: unknown b'["Prepare join failed. Got HTTP status 500 from REST call post to http://172.23.121.65:8091/engageCluster2. Body was: \\"[\\\\\\"Unexpected server error, request logged.\\\\\\"]\\""]' auth: Administrator:password
2020-03-19 22:12:36 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 5, 'module': 'ns_cluster', 'tstamp': 1584681156398, 'shortText': 'message', 'text': 'Failed to add node 172.23.121.65:8091 to cluster. Prepare join failed. Got HTTP status 500 from REST call post to http://172.23.121.65:8091/engageCluster2. Body was: "[\\"Unexpected server error, request logged.\\"]"', 'serverTime': '2020-03-19T22:12:36.398Z'}
2020-03-19 22:12:36 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 0, 'module': 'ns_cluster', 'tstamp': 1584681155375, 'shortText': 'message', 'text': 'Change of address to "172.23.121.66" is requested.', 'serverTime': '2020-03-19T22:12:35.375Z'}
2020-03-19 22:12:36 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584680558399, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:02:38.399Z'}
2020-03-19 22:12:36 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584680558398, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:02:38.398Z'}
2020-03-19 22:12:36 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584680558383, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.66\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:02:38.383Z'}
2020-03-19 22:12:36 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 2, 'module': 'ns_cookie_manager', 'tstamp': 1584680558366, 'shortText': 'cookie update', 'text': 'Node \'ns_1@172.23.121.66\' synchronized otp cookie {sanitized,\n                                                   <<"s/io+Aet56wpq84nhJduFiiho/dxAUJtmtI7TJI8WSo=">>} from cluster', 'serverTime': '2020-03-19T22:02:38.366Z'}
2020-03-19 22:12:36 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584680557119, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:02:37.119Z'}
2020-03-19 22:12:36 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584680557117, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:02:37.117Z'}
2020-03-19 22:12:36 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584680557095, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.66\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:02:37.095Z'}
2020-03-19 22:12:36 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'ns_cluster', 'tstamp': 1584680555181, 'shortText': 'message', 'text': 'Change of address to "172.23.121.66" is requested.', 'serverTime': '2020-03-19T22:02:35.181Z'}
2020-03-19 22:12:36 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 5, 'module': 'ns_cluster', 'tstamp': 1584681156398, 'shortText': 'message', 'text': 'Failed to add node 172.23.121.65:8091 to cluster. Prepare join failed. Got HTTP status 500 from REST call post to http://172.23.121.65:8091/engageCluster2. Body was: "[\\"Unexpected server error, request logged.\\"]"', 'serverTime': '2020-03-19T22:12:36.398Z'}
2020-03-19 22:12:36 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 0, 'module': 'ns_cluster', 'tstamp': 1584681155375, 'shortText': 'message', 'text': 'Change of address to "172.23.121.66" is requested.', 'serverTime': '2020-03-19T22:12:35.375Z'}
2020-03-19 22:12:36 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584680558399, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:02:38.399Z'}
2020-03-19 22:12:36 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584680558398, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:02:38.398Z'}
2020-03-19 22:12:36 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584680558383, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.66\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:02:38.383Z'}
2020-03-19 22:12:36 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 2, 'module': 'ns_cookie_manager', 'tstamp': 1584680558366, 'shortText': 'cookie update', 'text': 'Node \'ns_1@172.23.121.66\' synchronized otp cookie {sanitized,\n                                                   <<"s/io+Aet56wpq84nhJduFiiho/dxAUJtmtI7TJI8WSo=">>} from cluster', 'serverTime': '2020-03-19T22:02:38.366Z'}
2020-03-19 22:12:36 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584680557119, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:02:37.119Z'}
2020-03-19 22:12:36 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584680557117, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:02:37.117Z'}
2020-03-19 22:12:36 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.66', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584680557095, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.66\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:02:37.095Z'}
2020-03-19 22:12:36 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'ns_cluster', 'tstamp': 1584680555181, 'shortText': 'message', 'text': 'Change of address to "172.23.121.66" is requested.', 'serverTime': '2020-03-19T22:02:35.181Z'}
2020-03-19 22:12:36 | ERROR | MainProcess | Cluster_Thread | [rest_client.add_node] add_node error : b'["Prepare join failed. Got HTTP status 500 from REST call post to http://172.23.121.65:8091/engageCluster2. Body was: \\"[\\\\\\"Unexpected server error, request logged.\\\\\\"]\\""]'
2020-03-19 22:12:50 | ERROR | MainProcess | test_thread | [rest_client._http_request] GET http://172.23.121.67:8091/pools/default body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"unknown pool"' auth: Administrator:password
2020-03-19 22:12:50 | ERROR | MainProcess | test_thread | [rest_client._http_request] GET http://172.23.121.67:8091/pools/default body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"unknown pool"' auth: Administrator:password
2020-03-19 22:12:52 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] GET http://172.23.121.67:8091/pools/default body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"unknown pool"' auth: Administrator:password
2020-03-19 22:12:54 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] POST http://172.23.121.67:8091/settings/indexes body: storageMode=forestdb headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 400 reason: unknown b'{"errors":{"storageMode":"The value must be one of the following: [plasma,memory_optimized]"}}' auth: Administrator:password
2020-03-19 22:12:57 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] POST http://172.23.121.67:8091/controller/addNode body: hostname=http%3A%2F%2F172.23.121.65%3A8091&user=Administrator&password=password&services=kv%2Cfts%2Cn1ql headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 500 reason: unknown b'["Unexpected server error, request logged."]' auth: Administrator:password
2020-03-19 22:12:57 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] socket error while connecting to http://172.23.121.67:8091/logs error [Errno 61] Connection refused 
2020-03-19 22:13:00 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.67', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584681179271, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:12:59.271Z'}
2020-03-19 22:13:00 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.67', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584681179268, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:12:59.268Z'}
2020-03-19 22:13:00 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.67', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584681179245, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.67\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:12:59.245Z'}
2020-03-19 22:13:00 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.67', 'type': 'info', 'code': 2, 'module': 'ns_cookie_manager', 'tstamp': 1584681179231, 'shortText': 'cookie update', 'text': 'Node \'ns_1@172.23.121.67\' synchronized otp cookie {sanitized,\n                                                   <<"NpzCc9rrgKzxs6khjC/9fFop54E1CjF2mjuab/tNI38=">>} from cluster', 'serverTime': '2020-03-19T22:12:59.231Z'}
2020-03-19 22:13:00 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.67', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584681177949, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:12:57.949Z'}
2020-03-19 22:13:00 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.67', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584681177947, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:12:57.947Z'}
2020-03-19 22:13:00 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.67', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584681177925, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.67\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:12:57.925Z'}
2020-03-19 22:13:00 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'ns_cluster', 'tstamp': 1584681175990, 'shortText': 'message', 'text': 'Change of address to "172.23.121.67" is requested.', 'serverTime': '2020-03-19T22:12:55.990Z'}
2020-03-19 22:13:00 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'memcached_config_mgr', 'tstamp': 1584680417293, 'shortText': 'message', 'text': 'Hot-reloaded memcached.json for config change of the following keys: [<<"client_cert_auth">>,\n                                                                      <<"datatype_snappy">>,\n                                                                      <<"scramsha_fallback_salt">>]', 'serverTime': '2020-03-19T22:00:17.293Z'}
2020-03-19 22:13:00 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584680417284, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:00:17.284Z'}
2020-03-19 22:13:00 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.67', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584681179271, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:12:59.271Z'}
2020-03-19 22:13:00 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.67', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584681179268, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:12:59.268Z'}
2020-03-19 22:13:00 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.67', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584681179245, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.67\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:12:59.245Z'}
2020-03-19 22:13:00 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.67', 'type': 'info', 'code': 2, 'module': 'ns_cookie_manager', 'tstamp': 1584681179231, 'shortText': 'cookie update', 'text': 'Node \'ns_1@172.23.121.67\' synchronized otp cookie {sanitized,\n                                                   <<"NpzCc9rrgKzxs6khjC/9fFop54E1CjF2mjuab/tNI38=">>} from cluster', 'serverTime': '2020-03-19T22:12:59.231Z'}
